5	110	1	875636493
99	1016	5	885678724
72	568	4	880037203
85	228	3	882813248
83	281	5	880307072
92	831	2	886443708
222	53	5	878184113
7	554	3	891354639
7	472	2	891353357
256	761	4	882164644
313	117	4	891015319
21	164	5	874951695
279	982	3	875298314
239	491	5	889181015
303	68	4	879467361
186	250	1	879023607
1	117	3	874965739
303	397	1	879543831
296	228	4	884197264
239	234	3	889178762
230	172	4	880484523
198	234	3	884207833
195	751	4	883295500
269	252	1	891456350
286	73	5	877532965
56	222	5	892679439
297	73	2	875239691
84	121	4	883452307
275	265	4	880314031
70	399	4	884068521
152	685	5	880149074
244	172	4	880605665
53	281	4	879443288
198	118	2	884206513
234	241	2	892335042
13	181	5	882140354
207	68	2	877125350
2	50	5	888552084
313	566	4	891016220
72	234	4	880037418
83	385	4	887665549
57	79	5	883698495
106	526	4	881452685
293	380	2	888907527
194	187	4	879520813
181	334	1	878961749
297	234	3	875239018
8	50	5	879362124
186	148	4	891719774
175	127	5	877107640
83	210	5	880307751
153	174	1	881371140
268	298	3	875742647
207	554	2	877822854
297	233	2	875239914
274	50	5	878944679
217	27	1	889070011
201	148	1	884140751
296	222	5	884196640
256	472	4	882152471
59	235	1	888203658
220	298	4	881198966
158	128	2	880134296
164	281	4	889401906
291	1016	4	874833827
233	177	4	877661496
214	117	4	891543241
277	257	3	879543487
95	68	4	879196231
25	257	4	885853415
22	241	3	878888025
66	181	5	883601425
262	174	3	879791948
222	22	5	878183285
314	28	5	877888346
13	147	3	882397502
248	117	5	884535433
234	147	3	892335372
239	96	5	889178798
179	339	1	892151366
308	174	4	887736696
94	24	4	885873423
99	403	4	885680374
59	177	4	888204349
244	53	3	880607489
122	510	4	879270327
61	323	3	891206450
37	403	5	880915942
49	68	1	888069513
190	117	4	891033697
94	174	4	885870231
117	181	5	880124648
303	779	1	879543418
19	435	5	885412840
158	24	4	880134261
188	96	5	875073128
58	173	5	884305353
134	879	4	891732393
254	230	4	886472400
248	257	3	884535840
110	568	3	886988449
186	263	3	879023571
1	222	4	878873388
206	323	1	888179833
56	450	3	892679374
94	651	5	891725332
14	174	5	890881294
87	210	5	879875734
181	328	3	878961227
234	228	3	892079190
216	174	5	881432488
79	1161	2	891271697
144	831	3	888104805
130	234	5	875216932
3	245	1	889237247
162	1019	4	877636556
164	930	4	889402340
305	79	3	886324276
82	343	1	884713755
15	222	3	879455730
92	241	3	875655961
227	50	4	879035347
279	96	4	875310606
276	568	4	882659211
87	177	5	879875940
5	363	3	875635225
274	748	5	878944406
38	161	5	892432062
104	300	3	888442275
75	546	3	884050422
85	187	5	879454235
59	54	4	888205921
13	195	3	881515296
294	930	3	889242704
121	117	1	891388600
303	426	3	879542535
313	22	3	891014870
13	121	5	882397503
215	164	3	891436633
280	127	5	891702544
311	566	4	884366112
48	680	3	879434330
104	1016	1	888466002
37	117	4	880915674
70	82	4	884068075
92	540	2	875813197
56	184	4	892679088
116	250	4	876452606
295	172	4	879516986
295	235	4	879517943
287	252	1	875334361
222	148	2	881061164
72	28	4	880036824
271	187	5	885848343
158	510	3	880134296
45	118	4	881014550
279	144	4	880850073
145	22	5	875273021
249	930	2	879640585
195	328	4	884420059
303	145	1	879543573
252	300	4	891448664
290	568	3	880474716
28	79	4	881961003
83	82	5	887665423
26	685	3	891371676
70	210	4	884065854
92	176	5	875652981
164	685	5	889402160
184	207	4	889908903
60	403	3	883327087
197	300	4	891409422
90	187	4	891383561
315	273	3	879821349
255	472	1	883216958
101	222	3	877136243
90	245	3	891382612
267	17	4	878971773
1	227	4	876892946
116	751	3	890131577
110	578	3	886988536
38	679	5	892432062
279	227	4	889326161
84	748	4	883449530
103	24	4	880415847
296	855	5	884197352
135	39	3	879857931
82	455	4	876311319
279	254	3	879572960
42	685	4	881105972
184	161	2	889909640
130	806	3	875217096
195	300	3	890588925
142	82	4	888640356
99	50	5	885679998
227	295	5	879035387
240	313	5	885775604
102	161	2	888801876
312	28	4	891698300
56	172	5	892737191
158	241	4	880134445
85	298	4	880581629
180	68	5	877127721
276	273	4	874786517
120	546	2	889490979
26	235	2	891372429
293	39	3	888906804
22	510	5	878887765
42	176	3	881107178
145	472	3	875271128
262	121	3	879790536
251	148	2	886272547
189	751	4	893265046
253	510	5	891628416
1	17	3	875073198
59	148	3	888203175
305	50	5	886321799
217	144	4	889069782
244	148	2	880605071
91	28	4	891439243
64	176	4	889737567
116	271	4	886310197
291	1139	3	874871671
303	176	5	879467260
7	576	5	892132943
234	808	2	892335707
263	510	4	891298392
262	568	3	879794113
95	172	4	879196847
269	235	3	891446756
223	977	2	891550295
174	80	1	886515210
298	252	4	884183833
42	195	5	881107949
293	79	3	888906045
246	68	5	884922341
101	405	4	877137015
92	665	3	875906853
254	188	3	886473672
279	79	3	875296461
263	117	3	891299387
9	298	5	886960055
256	771	2	882164999
276	226	4	874792520
134	313	5	891732150
311	849	3	884365781
203	148	3	880434755
59	550	5	888206605
7	228	4	891350845
103	127	4	880416331
11	110	3	891905324
87	2	4	879876074
49	334	4	888065744
299	235	1	877878184
30	435	5	885941156
23	172	4	874785889
264	33	3	886122644
145	743	1	888398516
294	127	5	877819265
103	121	3	880415766
267	840	4	878970926
286	231	3	877532094
200	24	2	884127370
160	117	4	876767822
250	244	4	878089786
301	1228	4	882079423
307	265	3	877122816
92	24	3	875640448
137	300	5	881432524
164	117	5	889401816
128	228	3	879969329
203	181	5	880434278
197	229	3	891410039
194	4	4	879521397
57	28	4	883698324
239	187	5	889178798
238	252	3	883576644
159	127	5	880989744
267	403	4	878971939
319	313	5	889816026
54	685	3	880935504
201	403	3	884112427
303	435	5	879466491
312	121	3	891698174
77	195	5	884733695
293	748	2	888904327
108	50	4	879879739
293	779	1	888908066
101	281	2	877136842
207	4	4	876198457
313	96	5	891015144
215	144	4	891435107
210	161	5	887736393
201	79	4	884112245
184	181	4	889907426
275	449	3	876198328
276	550	4	874792574
291	250	4	874805927
109	101	1	880578186
157	250	1	886890296
60	222	4	883327441
323	257	2	878739393
44	250	5	878346709
194	234	3	879521167
211	127	4	879461498
64	684	4	889740199
53	24	3	879442538
12	300	4	879958639
291	578	4	874835242
305	187	4	886323189
101	252	3	877136628
275	173	3	875154795
230	234	4	880484756
83	118	3	880307071
130	245	1	874953526
244	380	4	880608133
145	260	4	875269871
160	187	5	876770168
82	231	2	878769815
107	271	2	891264432
297	1016	3	874955131
99	181	5	885680138
197	515	5	891409935
246	82	2	884921986
62	24	4	879372633
54	298	4	892681300
194	82	2	879524216
311	385	5	884365284
287	257	4	875334224
290	82	4	880473918
262	96	4	879793022
279	491	5	875296435
323	298	4	878739275
135	431	2	879857868
63	50	4	875747292
311	172	5	884364763
7	127	5	891351728
313	148	2	891031979
234	161	3	892335824
226	147	3	883889479
186	281	4	879023390
269	82	2	891450780
69	300	3	882027204
5	62	4	875637575
135	449	3	879857843
5	231	2	875635947
295	73	4	879519009
201	686	2	884112352
207	810	2	877125506
142	181	5	888640317
69	174	5	882145548
195	265	4	888737346
49	17	2	888068651
280	472	2	891702086
175	96	3	877108051
180	431	4	877442098
311	1222	3	884366010
318	257	5	884471030
320	117	4	884748641
310	24	4	879436242
236	265	2	890116191
280	128	3	891701188
318	631	4	884496855
188	769	2	875074720
159	685	4	880557347
326	22	4	879874989
270	53	4	876956106
56	235	1	892911348
162	181	4	877635798
117	829	3	881010219
320	177	5	884749360
210	380	4	887736482
42	684	4	881108093
207	121	3	875504876
26	455	3	891371506
56	797	4	892910860
268	684	3	875744321
308	298	5	887741383
191	752	3	891560481
222	29	3	878184571
22	79	4	878887765
137	546	5	881433116
292	328	3	877560833
26	1016	3	891377609
193	435	4	889124439
299	186	3	889503233
115	127	5	881171760
217	22	5	889069741
63	222	3	875747635
178	73	5	882827985
111	313	4	891679901
13	144	4	882397146
234	233	2	892335990
15	127	2	879455505
236	313	4	890115777
292	195	5	881103568
99	597	4	885679210
303	323	1	879466214
301	174	5	882075827
221	1250	2	875247855
67	147	3	875379357
234	50	4	892079237
294	222	4	877819353
7	241	4	891354053
151	186	4	879524222
53	174	5	879442561
109	797	3	880582856
201	313	5	884110598
3	343	3	889237122
272	127	5	879454725
97	50	5	884239471
150	121	2	878747322
28	173	3	881956220
94	455	3	891721777
151	210	4	879524419
200	241	4	884129782
201	405	4	884112427
291	226	5	874834895
113	326	5	875935609
7	28	5	891352341
115	92	4	881172049
293	1161	2	888905062
41	28	4	890687353
280	554	1	891701998
117	50	5	880126022
201	117	2	884112487
186	385	4	879023894
302	323	2	879436875
229	313	2	891631948
72	226	4	880037307
173	323	5	877556926
308	435	4	887737484
125	1180	3	892838865
70	50	4	884064188
312	228	3	891699040
293	665	2	888908117
102	405	2	888801812
92	453	1	875906882
92	79	4	875653198
15	685	4	879456288
305	186	4	886323902
279	827	1	888426577
303	748	2	879466214
207	827	3	876018501
21	184	4	874951797
145	183	5	875272009
311	28	5	884365140
25	228	4	885852920
76	92	4	882606108
48	174	5	879434723
144	685	3	888105473
5	24	4	879198229
318	50	2	884495696
178	234	4	882826783
289	849	4	876789943
102	300	3	875886434
61	328	5	891206371
21	590	1	874951898
311	68	1	884365824
7	188	5	891352778
90	631	5	891384570
13	685	5	882397582
82	73	4	878769888
200	665	4	884130621
312	188	3	891698793
145	50	5	885557660
124	50	3	890287508
193	554	3	889126088
291	54	4	874834963
253	50	4	891628518
315	651	3	879799457
248	174	3	884534992
275	176	4	880314320
286	689	5	884583549
320	399	3	884749411
42	121	4	881110578
7	680	4	891350703
90	526	5	891383866
94	186	4	891722278
44	230	2	883613335
193	827	2	890859916
204	172	3	892513819
222	323	3	877562839
288	127	5	886374451
201	326	2	884111095
43	631	2	883955675
95	174	5	879196231
157	405	3	886890342
251	144	5	886271920
178	148	4	882824325
138	121	4	879023558
30	82	4	875060217
302	245	2	879436911
42	456	3	881106113
311	568	5	884365325
183	241	4	892323453
57	831	1	883697785
16	144	5	877721142
279	1228	4	890779991
307	173	5	879283786
95	128	3	879196354
59	855	4	888204502
276	1416	3	874792634
311	403	4	884365889
94	229	3	891722979
95	636	1	879196566
130	161	4	875802058
128	79	4	879967692
195	186	3	888737240
222	298	4	877563253
7	174	5	891350757
181	597	3	878963276
290	222	4	880731778
177	79	4	880130758
311	181	4	884364724
117	405	5	880126174
248	127	5	884535084
28	380	4	881961394
198	651	4	884207424
94	33	3	891721919
197	849	3	891410124
233	806	4	880610396
198	24	2	884205385
222	172	5	878183079
13	314	1	884538485
206	245	1	888179772
125	173	5	879454100
63	841	1	875747917
323	117	3	878739355
197	176	5	891409798
277	273	5	879544145
38	838	2	892433680
99	546	4	885679353
326	186	4	879877143
121	405	2	891390579
222	210	4	878184338
287	92	4	875334896
230	210	5	880484975
246	184	4	884921948
161	174	2	891170800
195	181	5	875771440
1	92	3	876892425
211	300	2	879461395
1	228	5	878543541
147	339	5	885594204
311	229	5	884365890
217	82	5	889069842
249	79	5	879572777
21	298	5	874951382
68	118	2	876974248
102	118	3	888801465
56	230	5	892676339
20	176	2	879669152
49	148	1	888068195
307	431	4	877123333
144	313	5	888103407
22	227	4	878888067
256	29	4	882164644
158	568	4	880134532
152	147	3	880149045
151	260	1	879523998
194	576	2	879528568
162	121	4	877636000
271	22	5	885848518
315	431	2	879821300
178	121	5	882824291
75	121	4	884050450
44	174	5	878347662
217	195	5	889069709
246	121	4	884922627
301	172	5	882076403
256	802	3	882164955
155	748	2	879371261
145	172	5	882181632
119	313	5	886176135
250	260	4	878089144
37	183	4	880930042
308	164	4	887738664
102	1025	2	883278200
181	1364	1	878962464
1	266	1	885345728
181	680	1	878961709
115	228	4	881171488
286	771	2	877535119
16	92	4	877721905
271	121	2	885848132
60	79	4	883326620
13	226	4	882397651
1	121	4	875071823
179	751	1	892151565
222	426	1	878181351
62	4	4	879374640
253	183	5	891628341
261	117	4	890455974
112	748	3	884992651
170	245	5	884103758
26	257	3	891371596
279	562	3	890451433
94	235	4	891722980
291	572	3	874834944
180	79	3	877442037
255	879	3	883215660
250	2	4	878090414
311	73	4	884366187
1	74	1	889751736
268	68	4	875744173
102	313	3	887048184
22	173	5	878886368
291	273	3	874833705
307	1110	4	877122208
130	876	4	874953291
74	326	4	888333329
4	260	4	892004275
87	1183	3	879875995
270	230	3	876955868
91	172	4	891439208
296	510	5	884197264
268	250	4	875742530
271	50	5	885848640
308	802	3	887738717
56	68	3	892910913
127	380	5	884364950
130	568	5	876251693
13	273	3	882397502
109	195	5	880578038
293	148	1	888907015
183	96	3	891463617
119	54	4	886176814
279	174	4	875306636
64	187	5	889737395
307	21	4	876433101
37	685	3	880915528
320	68	5	884749327
1	186	4	875073128
64	515	5	889737478
293	227	2	888906990
280	145	3	891702198
200	227	5	884129006
290	21	3	880475695
106	435	3	881452355
254	380	4	886474456
305	679	3	886324792
44	665	1	883613372
92	1016	2	875640582
328	568	3	885047896
93	222	4	888705295
330	235	5	876544690
2	314	1	888980085
201	452	1	884114770
158	271	4	880132232
313	245	3	891013144
102	576	2	888802722
211	526	4	879459952
268	374	2	875744895
210	96	4	887736616
213	144	5	878956047
254	50	5	886471151
327	210	3	887744065
291	385	4	874835141
246	80	2	884923329
177	651	3	880130862
83	631	2	887664566
295	173	5	879518257
145	250	5	882182944
202	515	1	879726778
332	566	4	888360342
144	62	2	888105902
194	1183	2	879554453
148	172	5	877016513
249	597	2	879640436
267	546	3	878970877
210	631	5	887736796
22	456	1	878887413
164	597	4	889402225
11	230	4	891905783
190	147	4	891033863
185	127	5	883525183
44	257	4	878346689
75	147	3	884050134
299	271	3	879737472
299	24	3	877877732
292	183	5	881103478
59	121	4	888203313
135	233	3	879857843
7	22	5	891351121
110	245	3	886987540
301	184	4	882077222
85	53	3	882995643
275	183	3	880314500
29	748	2	882821558
221	172	5	875245907
95	176	3	879196298
56	29	3	892910913
319	879	5	876280338
214	79	4	891544306
259	210	4	874725485
261	597	4	890456142
136	298	4	882693569
202	172	3	879726778
23	183	3	874785728
38	403	1	892432205
95	720	2	879196513
201	2	2	884112487
190	751	4	891033606
162	685	3	877635917
221	250	5	875244633
102	391	2	888802767
328	271	3	885044607
62	28	3	879375169
280	227	3	891702153
224	22	5	888103581
43	328	4	875975061
83	254	2	880327839
14	22	3	890881521
13	840	3	886261387
271	300	2	885844583
326	50	5	879875112
28	234	4	881956144
247	751	3	893081411
45	472	3	881014417
323	127	5	878739137
268	566	3	875744321
59	405	3	888203578
22	399	4	878887157
267	147	3	878970681
268	121	2	875743141
270	148	4	876954062
304	271	4	884968415
239	183	5	889180071
261	339	5	890454351
145	339	3	882181058
321	631	4	879440264
22	186	5	878886368
56	597	3	892679439
215	22	3	891435161
57	250	3	883697223
311	22	4	884364538
22	96	5	878887680
213	546	4	878870903
327	300	2	887743541
201	651	4	884111217
234	229	4	892334189
258	323	4	885701062
3	323	2	889237269
200	265	5	884128372
200	586	4	884130391
109	930	3	880572351
194	566	4	879522819
269	210	1	891449608
87	233	4	879876036
7	300	4	891350703
292	176	5	881103478
29	689	2	882821705
213	50	5	878870456
221	1314	3	875247833
236	187	3	890118340
303	576	3	879485417
42	210	5	881108633
197	231	3	891410124
130	172	5	875801530
30	181	4	875060217
238	118	3	883576509
249	176	4	879641109
130	546	4	876250932
301	53	1	882078883
158	79	4	880134332
43	498	5	875981275
221	1407	3	875247833
287	1016	5	875334430
83	186	4	880308601
130	550	5	878537602
245	222	4	888513212
168	235	2	884288270
1	177	5	876892701
295	4	4	879518568
334	117	3	891544735
130	231	3	875801422
173	300	4	877556988
197	431	3	891409935
313	265	4	891016853
52	748	4	882922629
212	515	4	879303571
119	245	4	886176618
315	17	1	879821003
137	195	5	881433689
183	562	3	891467003
184	498	5	889913687
231	127	3	879965565
297	22	4	875238984
240	343	3	885775831
200	229	5	884129696
148	177	2	877020715
249	22	5	879572926
244	743	5	880602170
133	328	3	890588577
1	27	2	876892946
271	172	5	885848616
311	233	4	884365889
157	748	2	886890015
268	540	1	875542174
217	566	4	889069903
297	300	3	874953892
259	405	3	874725120
13	300	1	881515736
194	431	4	879524291
25	174	5	885853415
49	546	1	888069636
115	234	5	881171982
307	22	3	879205470
80	50	3	887401533
56	174	5	892737191
7	526	5	891351042
1	260	1	875071713
207	273	4	878104569
334	222	4	891544904
162	230	2	877636860
236	686	3	890118372
92	1215	2	890251747
82	147	3	876311473
168	295	4	884287615
186	977	3	879023273
320	456	3	884748904
188	554	2	875074891
326	54	3	879876300
314	1139	5	877888480
118	174	5	875385007
290	1013	2	880732131
293	195	3	888906119
13	29	2	882397833
42	405	4	881105541
293	566	3	888907312
315	230	4	879821300
201	4	4	884111830
81	273	4	876533710
324	748	5	880575108
250	127	4	878089881
267	226	3	878972463
193	195	1	889124507
197	449	5	891410124
197	510	5	891409935
103	117	4	880416313
95	96	4	879196298
314	833	4	877887155
332	228	5	888359980
1	145	2	875073067
327	230	4	887820448
217	1222	1	889070050
1	174	5	875073198
320	210	5	884749227
290	380	3	880731766
109	281	2	880571919
335	328	3	891566903
81	118	2	876533764
136	117	4	882694498
295	405	5	879518319
197	566	4	891409893
109	230	5	880579107
222	554	2	881060435
198	385	3	884208778
62	281	3	879373118
322	50	5	887314418
64	2	3	889737609
28	50	4	881957090
291	53	5	874834827
181	1393	1	878961709
60	172	4	883326339
280	96	4	891700664
92	431	4	875660164
235	684	4	889655162
307	313	5	888095725
211	181	1	879461498
116	1016	2	876453376
178	358	1	888512993
183	405	4	891464393
207	576	3	877822904
305	403	2	886324792
110	79	4	886988480
106	273	3	881453290
1	82	5	878542589
267	50	5	878974783
188	234	4	875073048
100	266	2	891375484
293	849	2	888907891
159	323	4	880485443
332	229	5	888360342
334	229	2	891549777
271	241	3	885849207
259	176	4	874725386
73	127	5	888625200
249	455	4	879640326
321	207	3	879440244
62	685	2	879373175
116	187	5	886310197
87	550	4	879876074
151	228	5	879524345
130	930	3	876251072
314	743	1	877886443
144	403	3	888105636
250	174	3	878092104
151	405	3	879543055
201	164	3	884112627
42	380	4	881108548
256	235	3	882153668
305	210	3	886323006
279	363	5	890451473
5	426	3	878844510
1	80	4	876893008
246	578	2	884923306
314	73	4	877889205
94	79	4	885882967
35	1025	3	875459237
83	265	5	880308186
5	222	4	875635174
109	62	3	880578711
49	173	3	888067691
102	222	3	888801406
121	121	2	891388501
60	183	5	883326399
11	720	1	891904717
291	17	4	874834850
13	755	3	882399014
64	231	3	889740880
277	24	4	879543931
130	572	3	878537853
279	1413	5	875314434
13	2	3	882397650
332	232	5	888098373
301	515	3	882074561
13	830	1	882397581
201	210	2	884111270
67	405	5	875379794
95	976	2	879195703
268	252	3	875743182
216	298	5	881721819
5	453	1	879198898
299	176	4	880699166
130	50	5	874953665
54	313	4	890608360
125	22	5	892836395
204	748	1	892392030
110	188	4	886988574
57	825	1	883697761
276	176	5	874792401
265	472	3	875320542
18	498	4	880129940
123	22	4	879809943
217	810	3	889070050
198	148	3	884206401
116	257	3	876452523
328	679	2	885049460
56	79	4	892676303
216	226	3	880244803
279	1484	3	875307587
21	295	3	874951349
59	230	4	888205714
169	174	4	891359418
197	651	5	891409839
206	362	1	888180018
52	498	5	882922948
110	82	4	886988480
7	195	5	891352626
323	546	2	878739519
21	982	1	874951482
12	82	4	879959610
43	235	3	875975520
10	4	4	877889130
299	174	4	877880961
305	257	2	886322122
269	172	3	891449031
151	435	4	879524131
62	96	4	879374835
102	195	4	888801360
8	79	4	879362286
197	1419	2	891410124
217	578	5	889070087
162	298	4	877635690
308	54	2	887740254
28	184	4	881961671
51	148	3	883498623
234	491	4	892079538
186	53	1	879023882
311	720	3	884366307
211	257	5	879461498
43	403	4	883956305
308	452	2	887741329
247	271	2	893081411
276	207	4	874795988
5	403	3	875636152
297	176	4	881708055
178	250	4	888514821
270	281	5	876956137
162	222	4	877635758
72	79	4	880037119
14	313	2	890880970
286	164	3	877533586
313	230	3	891015049
223	323	2	891549017
303	273	3	879468274
262	50	2	879962366
312	631	5	891699599
164	689	5	889401490
109	147	4	880564679
133	260	1	890588878
112	689	4	884992668
116	313	5	886978155
52	405	4	882922610
275	252	2	876197944
235	435	5	889655434
217	685	5	889069782
170	328	3	884103860
158	144	4	880134445
197	181	5	891409893
217	540	1	889070087
320	250	4	884751992
159	328	3	893255993
276	250	4	874786784
302	328	3	879436844
201	380	1	884140825
57	252	2	883697807
308	4	5	887737890
269	174	1	891449124
221	684	4	875247454
1	229	4	878542075
59	127	5	888204430
151	300	4	879523942
224	879	3	888082099
327	431	3	887820384
255	452	3	883216672
144	328	3	888103407
184	172	4	889908497
330	121	4	876544582
291	147	4	874805768
313	435	5	891013803
307	229	5	879538921
314	54	4	877888892
283	186	5	879298239
20	118	4	879668442
167	222	4	892737995
224	977	2	888104281
151	755	3	879543366
135	229	2	879857843
95	33	3	880571704
269	405	1	891450902
221	17	4	875245406
11	743	2	891904065
230	50	5	880484755
159	930	4	880557824
32	117	3	883717555
263	183	4	891298655
5	173	4	875636675
109	550	5	880579107
340	172	4	884990620
49	117	1	888069459
198	568	3	884208710
5	241	1	875720948
25	127	3	885853030
94	227	3	891722759
311	117	4	884366852
329	326	3	891656639
338	79	4	879438715
194	62	2	879524504
246	426	3	884923471
280	231	3	891701974
110	1250	3	886988818
260	1105	5	890618729
62	827	2	879373421
110	540	3	886988793
1	235	5	875071589
299	210	4	889502980
317	326	3	891446438
178	245	3	882823460
311	118	3	884963203
294	876	3	889241633
222	164	4	878181768
303	398	1	879485372
267	684	4	878973088
110	300	3	886987380
180	121	5	877127830
37	222	3	880915528
103	144	4	880420510
95	173	5	879198547
87	651	4	879875893
200	431	5	884129006
341	876	4	890757886
13	540	3	882398410
102	809	3	888802768
325	187	3	891478455
276	1314	3	874796412
215	82	3	891435995
246	849	1	884923687
328	4	3	885047895
70	265	4	884067503
343	186	4	876407485
205	313	3	888284313
276	1478	3	889174849
68	405	3	876974518
97	435	4	884238752
99	118	2	885679237
254	257	3	886471389
130	566	4	878537558
214	121	4	891543632
60	810	4	883327201
328	431	2	885047822
201	281	2	884112352
301	456	3	882074838
216	498	3	880235329
13	876	2	881515521
269	771	1	891451754
222	250	2	877563801
83	252	4	883868598
18	82	3	880131236
22	29	1	878888228
94	257	4	891724178
72	176	2	880037203
119	684	4	886177338
56	568	4	892910797
7	92	5	891352010
91	195	5	891439057
274	148	2	878946133
216	651	5	880233912
151	241	3	879542645
197	68	2	891410082
59	385	4	888205659
304	298	5	884968415
177	300	2	880130434
303	235	4	879484563
117	174	4	881011393
312	144	1	891698987
223	298	5	891549570
13	263	5	881515647
141	222	4	884584865
324	597	4	880575493
251	257	3	886272378
20	186	3	879669040
37	79	4	880915810
72	82	3	880037242
117	176	5	881012028
121	174	3	891388063
20	172	3	879669181
49	53	4	888067405
246	802	1	884923471
255	271	4	883215525
102	399	2	888802722
297	515	5	874954353
282	271	3	881702919
135	227	3	879857843
116	195	4	876453626
144	172	4	888105312
45	127	5	881007272
181	1362	1	878962200
53	228	3	879442561
109	4	2	880572756
